hruId,lat,lon,date,sw,wyld,et,precip
1,36.211,129.176,8/29/2018,118.0,10.1,2.63,0.0
1,36.211,129.176,8/30/2018,116.0,5.18,1.51,0.1
1,36.211,129.176,8/31/2018,124.0,13.5,0.491,30.0
1,36.211,129.176,9/1/2018,121.0,5.83,2.11,0.0
1,36.211,129.176,9/2/2018,118.0,2.96,1.57,0.3
1,36.211,129.176,9/3/2018,122.0,4.18,0.769,11.0
1,36.211,129.176,9/4/2018,125.0,18.5,2.3,36.0
1,36.211,129.176,9/5/2018,121.0,7.71,2.62,0.0
1,36.211,129.176,9/6/2018,118.0,3.76,1.12,0.0
1,36.211,129.176,9/7/2018,120.0,2.05,1.14,4.0
1,36.211,129.176,9/8/2018,117.0,1.17,1.08,0.0
1,36.211,129.176,9/9/2018,114.0,0.734,1.96,0.0
1,36.211,129.176,9/10/2018,111.0,0.499,1.58,0.0
1,36.211,129.176,9/11/2018,109.0,0.365,1.21,0.0
1,36.211,129.176,9/12/2018,106.0,0.284,1.35,0.0
1,36.211,129.176,9/13/2018,105.0,0.232,0.46,0.2
1,36.211,129.176,9/14/2018,111.0,0.337,0.398,7.5
1,36.211,129.176,9/15/2018,112.0,0.435,0.519,3.5
1,36.211,129.176,9/16/2018,110.0,0.28,0.909,0.0
1,36.211,129.176,9/17/2018,108.0,0.218,0.99,0.0
1,36.211,129.176,9/18/2018,106.0,0.173,1.22,0.0
1,36.211,129.176,9/19/2018,105.0,0.148,0.637,0.5
1,36.211,129.176,9/20/2018,109.0,0.265,0.307,6.0
1,36.211,129.176,9/21/2018,120.0,15.7,0.222,40.0
1,36.211,129.176,9/22/2018,118.0,6.29,1.02,0.0
1,36.211,129.176,9/23/2018,116.0,3.03,0.901,0.0
1,36.211,129.176,9/24/2018,114.0,1.6,0.514,0.0
1,36.211,129.176,9/25/2018,112.0,0.917,0.9,0.0
1,36.211,129.176,9/26/2018,110.0,0.575,0.557,0.0
1,36.211,129.176,9/27/2018,108.0,0.393,0.67,0.0
1,36.211,129.176,9/28/2018,107.0,0.29,0.455,0.0
1,36.211,129.176,9/29/2018,106.0,0.219,0.254,0.0
1,36.211,129.176,9/30/2018,104.0,0.177,0.796,0.0
1,36.211,129.176,10/1/2018,103.0,0.15,0.672,0.5
1,36.211,129.176,10/2/2018,101.0,0.132,0.839,0.0
1,36.211,129.176,10/3/2018,99.6,0.119,0.783,0.0
1,36.211,129.176,10/4/2018,98.6,0.11,0.658,0.5
1,36.211,129.176,10/5/2018,119.0,19.6,0.11,58.0
1,36.211,129.176,10/6/2018,129.0,56.9,0.255,98.5
1,36.211,129.176,10/7/2018,127.0,23.3,1.02,0.0
1,36.211,129.176,10/8/2018,124.0,11.0,0.77,0.0
1,36.211,129.176,10/9/2018,122.0,5.58,0.366,0.0
1,36.211,129.176,10/10/2018,121.0,3.0,0.389,0.0
1,36.211,129.176,10/11/2018,119.0,1.72,0.547,0.0
1,36.211,129.176,10/12/2018,117.0,1.04,0.656,0.0
1,36.211,129.176,10/13/2018,115.0,0.676,0.577,0.0
1,36.211,129.176,10/14/2018,113.0,0.469,0.615,0.0
1,36.211,129.176,10/15/2018,111.0,0.346,0.612,0.0
1,36.211,129.176,10/16/2018,110.0,0.271,0.195,0.0
1,36.211,129.176,10/17/2018,108.0,0.223,0.527,0.0
1,36.211,129.176,10/18/2018,107.0,0.18,0.603,0.3
1,36.211,129.176,10/19/2018,105.0,0.154,0.576,0.0
1,36.211,129.176,10/20/2018,104.0,0.135,0.567,0.0
1,36.211,129.176,10/21/2018,102.0,0.122,0.572,0.0
1,36.211,129.176,10/22/2018,101.0,0.113,0.375,0.0
1,36.211,129.176,10/23/2018,99.7,0.105,0.429,0.0
1,36.211,129.176,10/24/2018,98.3,0.0993,0.547,0.0
1,36.211,129.176,10/25/2018,96.9,0.0941,0.499,0.0
1,36.211,129.176,10/26/2018,101.0,0.122,0.135,5.5
1,36.211,129.176,10/27/2018,101.0,0.0964,0.458,0.5
1,36.211,129.176,10/28/2018,99.5,0.0936,0.524,0.3
1,36.211,129.176,10/29/2018,99.3,0.0921,0.394,1.0
1,36.211,129.176,10/30/2018,98.1,0.0899,0.438,0.0
1,36.211,129.176,10/31/2018,97.0,0.0874,0.415,0.0
1,36.211,129.176,11/1/2018,95.8,0.0848,0.432,0.0
1,36.211,129.176,11/2/2018,94.7,0.0823,0.438,0.0
1,36.211,129.176,11/3/2018,93.6,0.0798,0.422,0.0
1,36.211,129.176,11/4/2018,92.5,0.0773,0.451,0.0
1,36.211,129.176,11/5/2018,91.5,0.075,0.366,0.0
1,36.211,129.176,11/6/2018,90.5,0.0728,0.388,0.0
1,36.211,129.176,11/7/2018,90.1,0.0708,0.205,0.4
1,36.211,129.176,11/8/2018,102.0,1.17,0.0779,15.5
1,36.211,129.176,11/9/2018,101.0,0.577,0.263,0.0
1,36.211,129.176,11/10/2018,100.0,0.356,0.413,0.0
1,36.211,129.176,11/11/2018,99.8,0.241,0.338,0.5
1,36.211,129.176,11/12/2018,99.1,0.179,0.439,0.5
1,36.211,129.176,11/13/2018,98.2,0.144,0.253,0.0
1,36.211,129.176,11/14/2018,97.2,0.122,0.364,0.0
1,36.211,129.176,11/15/2018,96.3,0.109,0.32,0.0
1,36.211,129.176,11/16/2018,95.7,0.1,0.185,0.2
1,36.211,129.176,11/17/2018,94.7,0.0939,0.334,0.0
1,36.211,129.176,11/18/2018,94.1,0.0894,0.0736,0.0
1,36.211,129.176,11/19/2018,93.3,0.0861,0.269,0.0
1,36.211,129.176,11/20/2018,92.4,0.0834,0.293,0.0
1,36.211,129.176,11/21/2018,91.8,0.081,0.103,0.0
1,36.211,129.176,11/22/2018,91.1,0.079,0.201,0.0
1,36.211,129.176,11/23/2018,90.3,0.0772,0.201,0.0
1,36.211,129.176,11/24/2018,89.8,0.0756,0.0657,0.1
1,36.211,129.176,11/25/2018,89.3,0.0742,0.139,0.0
1,36.211,129.176,11/26/2018,88.6,0.0728,0.226,0.0
1,36.211,129.176,11/27/2018,87.9,0.0714,0.236,0.0
1,36.211,129.176,11/28/2018,87.3,0.07,0.168,0.0
1,36.211,129.176,11/29/2018,86.7,0.0687,0.146,0.0
1,36.211,129.176,11/30/2018,86.0,0.0674,0.204,0.0
1,36.211,129.176,12/1/2018,85.5,0.0661,0.13,0.0
1,36.211,129.176,12/2/2018,84.9,0.0649,0.169,0.0
1,36.211,129.176,12/3/2018,86.8,0.0691,0.18,2.5
1,36.211,129.176,12/4/2018,96.3,1.85,0.181,14.0
1,36.211,129.176,12/5/2018,95.6,0.9,0.2,0.0
1,36.211,129.176,12/6/2018,95.8,0.574,0.126,1.0
1,36.211,129.176,12/7/2018,95.2,0.354,0.0743,0.0
1,36.211,129.176,12/8/2018,94.6,0.239,0.0994,0.0
1,36.211,129.176,12/9/2018,93.9,0.175,0.125,0.0
1,36.211,129.176,12/10/2018,93.3,0.138,0.162,0.0
1,36.211,129.176,12/11/2018,92.9,0.119,0.00304,3.0
1,36.211,129.176,12/12/2018,94.5,0.372,0.227,0.0
1,36.211,129.176,12/13/2018,93.8,0.229,0.135,0.0
1,36.211,129.176,12/14/2018,93.2,0.164,0.144,0.0
1,36.211,129.176,12/15/2018,92.6,0.129,0.163,0.0
1,36.211,129.176,12/16/2018,92.4,0.109,0.003,1.8
1,36.211,129.176,12/17/2018,93.1,0.163,0.232,0.0
1,36.211,129.176,12/18/2018,92.5,0.123,0.153,0.0
1,36.211,129.176,12/19/2018,91.9,0.106,0.166,0.0
1,36.211,129.176,12/20/2018,91.4,0.0956,0.0565,0.0
1,36.211,129.176,12/21/2018,90.8,0.0891,0.156,0.0
1,36.211,129.176,12/22/2018,90.2,0.0847,0.182,0.0
1,36.211,129.176,12/23/2018,91.0,0.0844,0.247,1.5
1,36.211,129.176,12/24/2018,90.4,0.082,0.163,0.0
1,36.211,129.176,12/25/2018,90.0,0.0803,0.0768,0.0
1,36.211,129.176,12/26/2018,89.4,0.0787,0.139,0.0
1,36.211,129.176,12/27/2018,89.0,0.0772,0.0957,0.0
1,36.211,129.176,12/28/2018,88.5,0.0756,0.0936,0.0
1,36.211,129.176,12/29/2018,88.0,0.0743,0.0991,0.0
1,36.211,129.176,12/30/2018,87.5,0.0729,0.129,0.0
1,36.211,129.176,12/31/2018,87.1,0.0598,0.14,0.0
1,36.211,129.176,1/1/2019,86.7,0.0543,0.0903,0.0
1,36.211,129.176,1/2/2019,86.3,0.0518,0.139,0.0
1,36.211,129.176,1/3/2019,85.8,0.0503,0.156,0.0
1,36.211,129.176,1/4/2019,85.5,0.0493,0.116,0.0
1,36.211,129.176,1/5/2019,85.0,0.0484,0.142,0.0
1,36.211,129.176,1/6/2019,84.6,0.0477,0.154,0.0
1,36.211,129.176,1/7/2019,84.2,0.0469,0.133,0.0
1,36.211,129.176,1/8/2019,83.8,0.0572,0.131,0.0
1,36.211,129.176,1/9/2019,83.4,0.0498,0.131,0.0
1,36.211,129.176,1/10/2019,83.1,0.0466,0.128,0.0
1,36.211,129.176,1/11/2019,82.6,0.0557,0.158,0.0
1,36.211,129.176,1/12/2019,85.6,0.0717,0.0408,3.5
1,36.211,129.176,1/13/2019,85.2,0.0659,0.26,0.0
1,36.211,129.176,1/14/2019,84.7,0.0659,0.201,0.0
1,36.211,129.176,1/15/2019,84.2,0.0654,0.147,0.0
1,36.211,129.176,1/16/2019,83.8,0.0646,0.147,0.0
1,36.211,129.176,1/17/2019,83.4,0.0637,0.132,0.0
1,36.211,129.176,1/18/2019,82.9,0.0627,0.205,0.0
1,36.211,129.176,1/19/2019,82.5,0.0617,0.173,0.0
1,36.211,129.176,1/20/2019,82.5,0.0609,0.258,0.5
1,36.211,129.176,1/21/2019,82.0,0.0601,0.197,0.0
1,36.211,129.176,1/22/2019,81.5,0.0592,0.233,0.0
1,36.211,129.176,1/23/2019,81.1,0.0582,0.198,0.0
1,36.211,129.176,1/24/2019,80.6,0.0572,0.242,0.0
1,36.211,129.176,1/25/2019,80.2,0.0562,0.154,0.0
1,36.211,129.176,1/26/2019,79.8,0.0552,0.186,0.0
1,36.211,129.176,1/27/2019,79.3,0.0542,0.227,0.0
1,36.211,129.176,1/28/2019,78.9,0.0533,0.184,0.0
1,36.211,129.176,1/29/2019,78.5,0.0523,0.252,0.0
1,36.211,129.176,1/30/2019,78.0,0.0513,0.254,0.0
1,36.211,129.176,1/31/2019,83.0,0.0875,0.0902,5.5
1,36.211,129.176,2/1/2019,82.5,0.0625,0.268,0.0
1,36.211,129.176,2/2/2019,82.0,0.0609,0.293,0.0
1,36.211,129.176,2/3/2019,86.1,0.675,0.0748,6.0
1,36.211,129.176,2/4/2019,85.6,0.374,0.321,0.0
1,36.211,129.176,2/5/2019,85.0,0.236,0.33,0.0
1,36.211,129.176,2/6/2019,84.3,0.162,0.373,0.0
1,36.211,129.176,2/7/2019,83.8,0.12,0.157,0.0
1,36.211,129.176,2/8/2019,83.3,0.0966,0.248,0.0
1,36.211,129.176,2/9/2019,82.8,0.0824,0.23,0.0
1,36.211,129.176,2/10/2019,82.4,0.0737,0.151,0.0
1,36.211,129.176,2/11/2019,81.9,0.0682,0.248,0.0
1,36.211,129.176,2/12/2019,81.4,0.0644,0.278,0.0
1,36.211,129.176,2/13/2019,80.9,0.0616,0.253,0.0
1,36.211,129.176,2/14/2019,80.4,0.0595,0.202,0.0
1,36.211,129.176,2/15/2019,80.0,0.0578,0.226,0.0
1,36.211,129.176,2/16/2019,79.5,0.0563,0.207,0.0
1,36.211,129.176,2/17/2019,79.0,0.055,0.3,0.0
1,36.211,129.176,2/18/2019,78.5,0.0538,0.22,0.0
1,36.211,129.176,2/19/2019,91.4,3.1,0.0734,19.5
1,36.211,129.176,2/20/2019,90.7,1.37,0.327,0.0
1,36.211,129.176,2/21/2019,89.9,0.751,0.443,0.0
1,36.211,129.176,2/22/2019,89.1,0.445,0.363,0.0
1,36.211,129.176,2/23/2019,88.4,0.283,0.35,0.0
1,36.211,129.176,2/24/2019,87.5,0.195,0.524,0.0
1,36.211,129.176,2/25/2019,86.7,0.144,0.505,0.0
1,36.211,129.176,2/26/2019,85.8,0.114,0.502,0.0
1,36.211,129.176,2/27/2019,85.3,0.0958,0.365,0.2
1,36.211,129.176,2/28/2019,84.9,0.0846,0.573,0.5
1,36.211,129.176,3/1/2019,84.1,0.0772,0.549,0.0
1,36.211,129.176,3/2/2019,83.3,0.072,0.425,0.0
1,36.211,129.176,3/3/2019,82.7,0.0682,0.354,0.0
1,36.211,129.176,3/4/2019,81.8,0.0652,0.574,0.0
1,36.211,129.176,3/5/2019,81.2,0.0628,0.392,0.0
1,36.211,129.176,3/6/2019,80.5,0.0607,0.374,0.0
1,36.211,129.176,3/7/2019,80.0,0.0589,0.416,0.2
1,36.211,129.176,3/8/2019,79.1,0.0573,0.627,0.0
1,36.211,129.176,3/9/2019,78.3,0.0556,0.576,0.0
1,36.211,129.176,3/10/2019,85.2,0.112,0.165,7.5
1,36.211,129.176,3/11/2019,84.8,0.069,0.6,0.5
1,36.211,129.176,3/12/2019,84.4,0.0673,0.591,0.5
1,36.211,129.176,3/13/2019,83.7,0.0659,0.379,0.0
1,36.211,129.176,3/14/2019,82.8,0.0646,0.663,0.0
1,36.211,129.176,3/15/2019,83.0,0.0637,0.536,1.0
1,36.211,129.176,3/16/2019,82.1,0.0625,0.677,0.0
1,36.211,129.176,3/17/2019,81.1,0.061,0.729,0.0
1,36.211,129.176,3/18/2019,80.3,0.0593,0.57,0.0
1,36.211,129.176,3/19/2019,79.2,0.0575,0.803,0.0
1,36.211,129.176,3/20/2019,84.5,0.0932,0.382,6.0
1,36.211,129.176,3/21/2019,83.5,0.0664,0.676,0.0
1,36.211,129.176,3/22/2019,82.5,0.0647,0.705,0.0
1,36.211,129.176,3/23/2019,82.0,0.0631,0.738,0.5
1,36.211,129.176,3/24/2019,81.0,0.0615,0.83,0.0
1,36.211,129.176,3/25/2019,80.0,0.0597,0.69,0.0
1,36.211,129.176,3/26/2019,78.9,0.0577,0.951,0.0
1,36.211,129.176,3/27/2019,77.7,0.0556,0.931,0.0
1,36.211,129.176,3/28/2019,76.7,0.0534,0.775,0.0
1,36.211,129.176,3/29/2019,75.7,0.0513,0.805,0.0
1,36.211,129.176,3/30/2019,79.2,0.0669,0.718,4.5
1,36.211,129.176,3/31/2019,78.3,0.053,0.619,0.0
1,36.211,129.176,4/1/2019,77.4,0.052,0.757,0.0
1,36.211,129.176,4/2/2019,76.1,0.0505,1.09,0.0
1,36.211,129.176,4/3/2019,74.7,0.0484,1.17,0.0
1,36.211,129.176,4/4/2019,73.2,0.046,1.31,0.0
1,36.211,129.176,4/5/2019,71.8,0.0431,1.2,0.0
1,36.211,129.176,4/6/2019,70.2,0.0399,1.49,0.0
1,36.211,129.176,4/7/2019,69.5,0.0366,0.747,0.2
1,36.211,129.176,4/8/2019,67.9,0.0344,1.39,0.0
1,36.211,129.176,4/9/2019,84.9,0.589,0.729,19.0
1,36.211,129.176,4/10/2019,90.5,1.41,0.375,9.0
1,36.211,129.176,4/11/2019,88.9,0.712,1.3,0.0
1,36.211,129.176,4/12/2019,86.6,0.41,1.89,0.0
1,36.211,129.176,4/13/2019,84.6,0.257,1.74,0.0
1,36.211,129.176,4/14/2019,83.6,0.175,0.608,0.0
1,36.211,129.176,4/15/2019,81.5,0.13,1.85,0.0
1,36.211,129.176,4/16/2019,80.1,0.101,1.08,0.0
1,36.211,129.176,4/17/2019,78.0,0.0837,1.8,0.0
1,36.211,129.176,4/18/2019,75.6,0.0709,2.2,0.0
1,36.211,129.176,4/19/2019,75.1,0.0608,0.242,0.0
1,36.211,129.176,4/20/2019,72.6,0.0548,2.23,0.0
1,36.211,129.176,4/21/2019,70.8,0.0504,1.58,0.0
1,36.211,129.176,4/22/2019,68.5,0.0469,2.11,0.0
1,36.211,129.176,4/23/2019,72.8,0.0679,0.91,5.5
1,36.211,129.176,4/24/2019,75.0,0.0567,0.996,3.5
1,36.211,129.176,4/25/2019,74.4,0.0484,0.561,0.2
1,36.211,129.176,4/26/2019,83.4,0.318,0.36,10.5
1,36.211,129.176,4/27/2019,80.9,0.145,2.46,0.0
1,36.211,129.176,4/28/2019,79.1,0.101,1.53,0.0
1,36.211,129.176,4/29/2019,99.9,10.2,0.193,40.0
1,36.211,129.176,4/30/2019,98.1,3.91,1.66,0.1
1,36.211,129.176,5/1/2019,95.3,1.9,2.21,0.0
1,36.211,129.176,5/2/2019,92.0,1.01,2.81,0.0
1,36.211,129.176,5/3/2019,88.4,0.589,3.08,0.0
1,36.211,129.176,5/4/2019,85.1,0.371,2.9,0.0
1,36.211,129.176,5/5/2019,81.9,0.251,2.76,0.0
1,36.211,129.176,5/6/2019,79.1,0.17,2.36,0.0
1,36.211,129.176,5/7/2019,75.8,0.123,2.92,0.0
1,36.211,129.176,5/8/2019,73.0,0.0945,2.51,0.0
1,36.211,129.176,5/9/2019,69.7,0.0762,2.91,0.0
1,36.211,129.176,5/10/2019,66.0,0.0634,3.36,0.0
1,36.211,129.176,5/11/2019,62.3,0.0541,3.39,0.0
1,36.211,129.176,5/12/2019,59.4,0.0469,2.71,0.0
1,36.211,129.176,5/13/2019,56.4,0.0412,2.71,0.0
1,36.211,129.176,5/14/2019,52.9,0.0364,3.29,0.0
1,36.211,129.176,5/15/2019,49.5,0.0318,3.17,0.0
1,36.211,129.176,5/16/2019,46.6,0.0275,2.72,0.0
1,36.211,129.176,5/17/2019,44.6,0.0236,1.78,0.0
1,36.211,129.176,5/18/2019,58.9,0.224,1.11,16.0
1,36.211,129.176,5/19/2019,59.8,0.0455,1.4,2.5
1,36.211,129.176,5/20/2019,57.8,0.0346,1.98,0.2
1,36.211,129.176,5/21/2019,54.0,0.0306,3.69,0.0
1,36.211,129.176,5/22/2019,49.5,0.027,4.29,0.0
1,36.211,129.176,5/23/2019,45.1,0.0232,4.28,0.0
1,36.211,129.176,5/24/2019,41.7,0.0192,3.29,0.0
1,36.211,129.176,5/25/2019,39.3,0.0152,2.21,0.0
1,36.211,129.176,5/26/2019,36.5,0.0122,2.75,0.0
1,36.211,129.176,5/27/2019,41.0,0.0356,0.384,5.5
1,36.211,129.176,5/28/2019,38.1,0.0124,3.25,0.0
1,36.211,129.176,5/29/2019,35.1,0.0102,3.01,0.0
1,36.211,129.176,5/30/2019,33.1,0.0083,1.92,0.0
1,36.211,129.176,5/31/2019,32.1,0.00796,2.4,1.5
1,36.211,129.176,6/1/2019,30.2,0.00605,1.87,0.0
1,36.211,129.176,6/2/2019,28.1,0.00467,2.14,0.0
1,36.211,129.176,6/3/2019,25.8,0.00355,2.28,0.0
1,36.211,129.176,6/4/2019,23.6,0.00284,2.14,0.0
1,36.211,129.176,6/5/2019,21.6,0.00242,2.04,0.0
1,36.211,129.176,6/6/2019,23.4,0.0196,2.67,4.5
1,36.211,129.176,6/7/2019,29.3,0.0526,0.509,7.0
1,36.211,129.176,6/8/2019,25.8,0.0242,3.9,0.0
1,36.211,129.176,6/9/2019,22.7,0.0175,3.06,0.0
1,36.211,129.176,6/10/2019,21.1,0.011,1.63,0.0
1,36.211,129.176,6/11/2019,19.8,0.00727,1.26,0.0
1,36.211,129.176,6/12/2019,19.0,0.00503,0.87,0.0
1,36.211,129.176,6/13/2019,18.3,0.00364,0.611,0.0
1,36.211,129.176,6/14/2019,18.2,0.00275,0.121,0.0
1,36.211,129.176,6/15/2019,31.5,0.229,3.11,16.8
1,36.211,129.176,6/16/2019,27.8,0.0364,3.63,0.0
1,36.211,129.176,6/17/2019,24.3,0.0332,3.56,0.0
1,36.211,129.176,6/18/2019,21.2,0.0312,3.02,0.0
1,36.211,129.176,6/19/2019,18.3,0.0214,2.91,0.0
1,36.211,129.176,6/20/2019,17.7,0.0132,0.641,0.0
1,36.211,129.176,6/21/2019,31.2,0.269,3.99,18.0
1,36.211,129.176,6/22/2019,27.5,0.0443,3.66,0.0
1,36.211,129.176,6/23/2019,24.1,0.0388,3.41,0.0
1,36.211,129.176,6/24/2019,20.5,0.0355,3.59,0.0
1,36.211,129.176,6/25/2019,17.5,0.0256,3.02,0.0
1,36.211,129.176,6/26/2019,67.7,5.13,0.58,60.0
1,36.211,129.176,6/27/2019,76.6,3.56,2.4,15.0
1,36.211,129.176,6/28/2019,78.4,2.53,3.01,7.0
1,36.211,129.176,6/29/2019,95.8,8.52,0.544,32.5
1,36.211,129.176,6/30/2019,91.7,3.73,3.96,0.0
1,36.211,129.176,7/1/2019,89.7,2.03,1.46,0.0
1,36.211,129.176,7/2/2019,84.8,1.17,4.47,0.0
1,36.211,129.176,7/3/2019,81.5,0.712,2.87,0.0
1,36.211,129.176,7/4/2019,76.8,0.454,4.21,0.0
1,36.211,129.176,7/5/2019,72.0,0.302,4.46,0.0
1,36.211,129.176,7/6/2019,67.5,0.211,4.09,0.0
1,36.211,129.176,7/7/2019,64.2,0.154,3.03,0.0
1,36.211,129.176,7/8/2019,60.8,0.11,3.09,0.0
1,36.211,129.176,7/9/2019,58.9,0.0785,1.62,0.0
1,36.211,129.176,7/10/2019,77.0,0.395,0.647,20.0
1,36.211,129.176,7/11/2019,77.0,0.111,2.01,2.0
1,36.211,129.176,7/12/2019,73.1,0.1,3.53,0.0
1,36.211,129.176,7/13/2019,70.4,0.0908,2.44,0.0
1,36.211,129.176,7/14/2019,66.9,0.0834,3.24,0.0
1,36.211,129.176,7/15/2019,70.4,0.103,1.57,5.5
1,36.211,129.176,7/16/2019,67.2,0.0779,3.99,1.0
1,36.211,129.176,7/17/2019,63.2,0.0727,3.76,0.0
1,36.211,129.176,7/18/2019,68.8,0.119,1.95,8.0
1,36.211,129.176,7/19/2019,77.3,0.188,0.946,10.0
1,36.211,129.176,7/20/2019,105.0,19.0,0.847,64.5
1,36.211,129.176,7/21/2019,110.0,16.3,0.88,22.0
1,36.211,129.176,7/22/2019,105.0,7.24,4.15,0.0
1,36.211,129.176,7/23/2019,101.0,3.64,3.92,0.3
1,36.211,129.176,7/24/2019,97.7,1.96,1.99,0.0
1,36.211,129.176,7/25/2019,97.3,1.12,1.14,1.5
1,36.211,129.176,7/26/2019,94.0,0.684,2.49,0.0
1,36.211,129.176,7/27/2019,96.2,0.466,1.45,4.5
1,36.211,129.176,7/28/2019,93.2,0.315,2.46,0.1
1,36.211,129.176,7/29/2019,88.8,0.231,3.7,0.0
1,36.211,129.176,7/30/2019,83.3,0.165,4.93,0.0
1,36.211,129.176,7/31/2019,78.3,0.122,4.47,0.0
1,36.211,129.176,8/1/2019,73.4,0.0944,4.37,0.0
1,36.211,129.176,8/2/2019,68.3,0.0756,4.66,0.0
1,36.211,129.176,8/3/2019,63.9,0.061,3.96,0.0
1,36.211,129.176,8/4/2019,59.9,0.0503,3.62,0.0
1,36.211,129.176,8/5/2019,55.2,0.0421,4.36,0.0
1,36.211,129.176,8/6/2019,65.8,0.166,1.71,13.0
1,36.211,129.176,8/7/2019,68.2,0.0776,3.59,6.5
1,36.211,129.176,8/8/2019,64.8,0.0412,3.18,0.1
1,36.211,129.176,8/9/2019,60.6,0.0372,3.85,0.0
1,36.211,129.176,8/10/2019,56.2,0.0333,4.12,0.0
1,36.211,129.176,8/11/2019,51.7,0.0292,4.29,0.0
1,36.211,129.176,8/12/2019,47.9,0.0247,3.49,0.0
1,36.211,129.176,8/13/2019,44.0,0.0208,3.68,0.0
1,36.211,129.176,8/14/2019,42.6,0.0177,1.54,0.3
1,36.211,129.176,8/15/2019,51.1,0.0903,1.09,10.0
1,36.211,129.176,8/16/2019,48.6,0.018,2.59,0.3
1,36.211,129.176,8/17/2019,43.9,0.0159,4.55,0.0
1,36.211,129.176,8/18/2019,40.4,0.0142,3.47,0.1
1,36.211,129.176,8/19/2019,38.7,0.0122,1.55,0.0
1,36.211,129.176,8/20/2019,37.1,0.0103,1.5,0.0
1,36.211,129.176,8/21/2019,51.4,0.222,1.69,16.5
1,36.211,129.176,8/22/2019,102.0,11.1,1.32,72.0
1,36.211,129.176,8/23/2019,98.2,4.02,2.65,0.0
1,36.211,129.176,8/24/2019,95.7,2.03,1.86,0.0
1,36.211,129.176,8/25/2019,92.5,1.12,2.54,0.0
1,36.211,129.176,8/26/2019,89.2,0.671,2.77,0.0
1,36.211,129.176,8/27/2019,103.0,3.55,0.286,21.0
1,36.211,129.176,8/28/2019,103.0,1.94,0.949,2.0
1,36.211,129.176,8/29/2019,102.0,1.01,0.48,0.1
1,36.211,129.176,8/30/2019,98.8,0.6,2.43,0.0
1,36.211,129.176,8/31/2019,95.5,0.393,2.64,0.0
1,36.211,129.176,9/1/2019,94.4,0.282,0.964,0.5
1,36.211,129.176,9/2/2019,96.1,0.229,0.472,3.0
1,36.211,129.176,9/3/2019,107.0,9.82,0.549,29.5
1,36.211,129.176,9/4/2019,107.0,6.05,0.786,6.0
1,36.211,129.176,9/5/2019,107.0,4.47,2.02,5.5
1,36.211,129.176,9/6/2019,105.0,2.15,1.14,0.0
1,36.211,129.176,9/7/2019,107.0,2.19,0.994,6.0
1,36.211,129.176,9/8/2019,105.0,1.08,1.62,0.0
1,36.211,129.176,9/9/2019,106.0,1.07,2.15,4.5
1,36.211,129.176,9/10/2019,103.0,0.584,1.96,0.0
1,36.211,129.176,9/11/2019,100.0,0.373,1.72,0.0
1,36.211,129.176,9/12/2019,106.0,1.41,0.347,9.0
1,36.211,129.176,9/13/2019,104.0,0.626,1.75,0.0
1,36.211,129.176,9/14/2019,101.0,0.363,1.96,0.0
1,36.211,129.176,9/15/2019,98.5,0.247,1.74,0.0
1,36.211,129.176,9/16/2019,96.1,0.18,1.64,0.0
1,36.211,129.176,9/17/2019,94.0,0.143,1.51,0.0
1,36.211,129.176,9/18/2019,91.9,0.121,1.48,0.0
1,36.211,129.176,9/19/2019,90.1,0.106,1.24,0.0
1,36.211,129.176,9/20/2019,89.0,0.0955,0.504,0.0
1,36.211,129.176,9/21/2019,110.0,14.7,0.192,48.5
1,36.211,129.176,9/22/2019,121.0,39.4,0.147,72.5
1,36.211,129.176,9/23/2019,119.0,16.1,0.379,0.0
1,36.211,129.176,9/24/2019,117.0,7.68,1.16,0.0
1,36.211,129.176,9/25/2019,115.0,3.92,0.82,0.0
1,36.211,129.176,9/26/2019,113.0,2.13,0.876,0.0
1,36.211,129.176,9/27/2019,111.0,1.24,0.824,0.2
1,36.211,129.176,9/28/2019,110.0,0.765,0.63,0.3
1,36.211,129.176,9/29/2019,108.0,0.507,0.86,0.0
1,36.211,129.176,9/30/2019,106.0,0.359,0.859,0.0
1,36.211,129.176,10/1/2019,105.0,0.26,0.298,0.2
1,36.211,129.176,10/2/2019,126.0,45.3,0.149,105.0
1,36.211,129.176,10/3/2019,129.0,37.8,0.903,39.5
1,36.211,129.176,10/4/2019,126.0,16.4,0.881,0.0
1,36.211,129.176,10/5/2019,124.0,7.96,0.652,0.0
1,36.211,129.176,10/6/2019,122.0,4.12,0.57,0.0
1,36.211,129.176,10/7/2019,125.0,3.61,0.252,7.5
1,36.211,129.176,10/8/2019,123.0,1.91,0.713,0.0
1,36.211,129.176,10/9/2019,121.0,1.12,0.836,0.0
1,36.211,129.176,10/10/2019,119.0,0.712,0.826,0.0
1,36.211,129.176,10/11/2019,117.0,0.485,0.815,0.0
1,36.211,129.176,10/12/2019,115.0,0.344,0.73,0.0
1,36.211,129.176,10/13/2019,113.0,0.261,0.669,0.0
1,36.211,129.176,10/14/2019,111.0,0.21,0.641,0.0
1,36.211,129.176,10/15/2019,110.0,0.178,0.475,0.5
1,36.211,129.176,10/16/2019,108.0,0.156,0.593,0.0
1,36.211,129.176,10/17/2019,107.0,0.141,0.273,0.0
1,36.211,129.176,10/18/2019,108.0,0.137,0.0809,2.5
1,36.211,129.176,10/19/2019,107.0,0.127,0.759,0.5
